scenario,propulsion,L,freq,speed,Re,mu,rho
bacteria,Fin,8.46333307518938e-07,18.905829836907586,3.2096804341906073e-13,2.716459457947358e-13,0.001,1000.0
bacteria,Fin,8.46333307518938e-07,21.36914933341561,4.1005751318103384e-13,3.4704533140349487e-13,0.001,1000.0
bacteria,Fin,8.46333307518938e-07,24.15342501085948,5.238750946190819e-13,4.4337294155576417e-13,0.001,1000.0
bacteria,Fin,8.46333307518938e-07,27.300475589964165,6.692844441073673e-13,5.664377172523619e-13,0.001,1000.0
bacteria,Fin,8.46333307518938e-07,30.85756852716052,8.55054328261747e-13,7.23660957746148e-13,0.001,1000.0
bacteria,Fin,8.46333307518938e-07,34.878129953107454,1.0923874157138942e-12,9.245238546332052e-13,0.001,1000.0
bacteria,Fin,8.46333307518938e-07,39.422547112067946,1.3955958429323718e-12,1.1811392457086344e-12,0.001,1000.0
bacteria,Fin,8.46333307518938e-07,44.55907535446155,1.7829642934172732e-12,1.5089820676360071e-12,0.001,1000.0
bacteria,Fin,8.46333307518938e-07,50.36486330526272,2.2778526374029068e-12,1.9278225566539386e-12,0.001,1000.0
bacteria,Fin,8.46333307518938e-07,56.9271116058699,2.910104625661579e-12,2.462918473062325e-12,0.001,1000.0
bacteria,Fin,8.46333307518938e-07,64.34438263328994,3.717847587290271e-12,3.1465382454026782e-12,0.001,1000.0
bacteria,Fin,8.46333307518938e-07,72.72808086810285,4.749791660468357e-12,4.019906886030052e-12,0.001,1000.0
bacteria,Fin,8.46333307518938e-07,82.20412614574906,6.068167209014341e-12,5.135692024583069e-12,0.001,1000.0
bacteria,Fin,8.46333307518938e-07,92.91484492271181,7.752477562728624e-12,6.561179977130471e-12,0.001,1000.0
bacteria,Fin,8.46333307518938e-07,105.0211079636667,9.904293386799249e-12,8.382333380687753e-12,0.001,1000.0
bacteria,Fin,8.46333307518938e-07,118.7047465568134,1.2653377799949432e-11,1.0708975084717905e-11,0.001,1000.0
bacteria,Fin,8.46333307518938e-07,134.17128354799115,1.616551161048105e-11,1.3681410909034218e-11,0.001,1000.0
bacteria,Fin,8.46333307518938e-07,151.65302021262917,2.0652490563277208e-11,1.7478890646922053e-11,0.001,1000.0
